sp,attempt,t,pend_deg,mode,pwm,v_bus
60,27,15.515,-1.76,4,-40,14.996
60,27,15.770,-1.58,4,-40,14.992
60,27,15.997,-1.76,4,-40,14.992
60,27,16.259,-1.76,4,-40,14.996
60,27,16.488,-1.76,4,-40,14.996
60,27,16.714,-1.76,4,-40,14.996
60,27,16.944,-2.11,4,-40,14.996
60,27,17.179,-11.25,4,-45,14.964
60,27,17.404,10.02,4,-21,14.996
60,27,17.698,5.27,4,-22,14.992
60,27,17.935,2.29,4,-21,15.000
60,27,18.180,-6.33,4,-46,14.968
60,27,18.430,-6.86,4,-44,14.972
60,27,18.680,-6.50,4,-51,14.920
60,27,18.935,-2.29,4,-23,14.996
60,27,19.161,29.36,4,-47,14.968
60,27,19.393,-31.64,4,-19,15.000
60,27,19.638,14.06,4,-15,15.000
60,27,19.869,-8.26,4,-39,14.996
60,27,20.101,-10.90,4,-43,14.976
60,27,20.339,-3.34,4,-58,14.828
60,27,20.567,29.00,4,0,15.004
60,27,20.815,-19.51,4,-52,14.920
60,27,21.054,18.98,4,-15,14.996
60,27,21.284,-36.56,4,-36,14.996
60,27,21.540,-2.99,4,-17,15.000
60,27,21.764,13.89,4,-44,14.980
60,27,22.000,-13.54,4,-47,14.956
60,27,22.236,10.55,4,-17,14.992
60,27,22.509,-4.04,4,-39,14.988
60,27,22.737,-7.91,4,-40,14.984
60,27,22.993,3.34,4,-17,15.004
60,27,23.229,-1.05,4,-41,14.980
60,27,23.462,-3.34,4,-40,14.980
60,27,23.693,-1.58,4,-40,14.984
60,27,23.919,-1.93,4,-40,14.984
60,27,24.151,-1.58,4,-40,14.980
60,27,24.390,-1.93,4,-40,14.984
60,27,24.617,-1.93,4,-40,14.984
60,27,24.846,-1.76,4,-40,14.980
60,27,25.077,-1.93,4,-40,14.980
60,27,25.307,-1.76,4,-40,14.976
60,27,25.557,-1.76,4,-40,14.980
60,27,25.787,-1.76,4,-40,14.972
60,27,26.105,-1.93,4,-40,14.980
60,27,26.334,-1.93,4,-40,14.980
60,27,26.573,-1.76,4,-40,14.980
60,27,26.869,-1.76,4,-40,14.980
60,27,27.116,-1.76,4,-40,14.976
60,27,27.345,-1.76,4,-40,14.980
60,27,27.580,-1.93,4,-40,14.984
60,27,27.809,-1.93,4,-40,14.984
60,27,28.036,-1.93,4,-40,14.980
60,27,28.264,-1.76,4,-40,14.980
60,27,28.490,-1.76,4,-40,14.984
60,27,28.714,-1.76,4,-40,14.980
60,27,28.938,-1.76,4,-40,14.976
60,27,29.165,-1.76,4,-40,14.984
60,27,29.413,-1.76,4,-40,14.980
60,27,29.649,-1.76,4,-40,14.980
60,27,29.881,-1.76,4,-40,14.980
60,28,0.028,2.99,5,-59,14.712
60,28,0.250,-27.07,5,59,14.684
60,28,0.488,42.72,5,-59,14.796
60,28,0.716,-29.00,5,-56,14.992
60,28,0.939,-10.55,5,-57,14.864
60,28,1.181,55.90,5,59,14.664
60,28,1.405,-104.06,5,-56,14.964
60,28,1.651,85.96,5,-59,14.808
60,28,1.889,68.73,5,59,14.660
60,28,2.125,-138.16,5,-54,14.992
60,28,2.355,-50.80,5,-54,14.908
60,28,2.581,145.37,5,-59,14.824
60,28,2.812,66.62,5,59,14.688
60,28,3.142,-136.76,5,-45,14.960
60,28,3.398,90.35,5,-53,14.892
60,28,3.632,108.98,5,53,14.780
60,28,3.855,-117.60,5,-37,14.988
60,28,4.081,-70.49,5,-58,14.836
60,28,4.309,124.28,5,56,14.992
60,28,4.534,15.47,5,59,14.736
60,28,4.760,-123.05,5,-44,14.968
60,28,4.985,72.60,5,-46,14.964
60,28,5.222,97.38,5,-47,14.952
60,28,5.444,-104.77,5,-45,14.972
60,28,5.671,25.14,5,-59,14.856
60,28,5.905,102.13,5,56,14.700
60,28,6.150,-122.87,5,0,15.000
60,28,6.401,-76.99,5,-45,14.964
60,28,6.646,144.49,5,-53,14.896
60,28,6.932,-75.23,5,-52,14.928
60,28,7.157,-106.35,5,-57,14.840
60,28,7.398,106.00,5,0,14.996
60,28,7.653,-38.67,5,-11,14.992
60,28,7.882,-90.70,5,-41,14.980
60,28,8.124,116.72,5,-45,14.964
60,28,8.356,-17.23,5,-42,14.972
60,28,8.590,-78.05,5,-46,14.968
60,28,8.815,106.70,5,-59,14.816
60,28,9.051,-49.40,5,59,14.688
60,28,9.290,-114.43,5,-52,14.892
60,28,9.521,116.19,5,57,14.832
60,28,9.751,111.62,5,59,14.652
60,28,10.004,-110.92,5,-47,14.948
60,28,10.226,-0.18,5,-53,14.940
60,28,10.456,117.95,5,59,14.620
60,28,10.685,-95.27,5,-37,14.988
60,28,10.916,-139.04,4,22,14.992
60,28,11.235,128.85,4,-45,14.964
60,28,11.545,-43.42,4,49,14.820
60,28,11.777,-126.39,4,33,14.976
60,28,12.001,64.69,4,45,14.848
60,28,12.225,97.91,4,44,14.872
60,28,12.581,-16.88,4,19,14.992
60,28,12.806,37.44,4,58,14.648
60,28,13.035,-77.69,4,42,14.900
60,28,13.282,82.62,4,41,14.916
60,28,13.508,-1.05,4,33,14.972
60,28,13.741,2.11,4,19,14.992
60,28,13.961,-22.68,4,48,14.816
60,28,14.199,21.97,4,21,14.992
60,28,14.424,-14.94,4,39,14.932
60,28,14.665,15.82,4,15,14.992
60,28,14.899,3.87,4,32,14.980
60,28,15.146,-0.53,4,18,15.020
60,28,15.382,-1.58,4,22,15.012
60,28,15.609,-2.46,4,0,15.020
60,28,15.837,-2.29,4,0,15.020
60,28,16.064,0.00,4,0,15.020
60,28,16.291,2.81,4,52,14.792
60,28,16.542,5.45,4,44,14.916
60,28,16.763,17.40,4,16,14.996
60,28,16.986,0.18,4,38,14.968
60,28,17.216,-1.05,4,17,15.008
60,28,17.438,-1.58,4,18,15.004
60,28,17.683,-0.35,4,17,15.012
60,28,17.908,0.35,4,38,14.964
60,28,18.152,8.26,4,37,14.972
60,28,18.387,1.58,4,39,14.948
60,28,18.638,1.76,4,40,14.944
60,28,18.863,2.29,4,39,14.956
60,28,19.122,6.68,4,37,14.968
60,28,19.387,-1.05,4,16,15.016
60,28,19.617,0.35,4,39,14.952
60,28,19.942,4.22,4,38,14.960
60,28,20.204,1.05,4,38,14.964
60,28,20.478,0.35,4,38,14.968
60,28,20.774,5.27,4,38,14.960
60,28,21.011,-0.35,4,16,15.012
60,28,21.241,0.53,4,38,14.956
60,28,21.508,5.10,4,37,14.964
60,28,21.729,-0.35,4,16,15.012
60,28,21.958,0.70,4,38,14.952
60,28,22.184,4.57,4,37,14.968
60,28,22.421,0.18,4,37,14.964
60,28,22.652,0.35,4,38,14.956
60,28,22.914,3.87,4,37,14.964
60,28,23.142,0.00,4,38,15.000
60,28,23.375,2.46,4,37,14.964
60,28,23.625,2.46,4,37,14.960
60,28,23.847,0.18,4,37,14.960
60,28,24.085,3.69,4,37,14.964
60,28,24.345,0.00,4,38,14.944
60,28,24.667,2.99,4,38,14.960
60,28,24.913,1.58,4,38,14.960
60,28,25.159,0.88,4,38,14.948
60,28,25.383,3.16,4,38,14.960
60,28,25.622,0.53,4,38,14.956
60,28,25.856,2.64,4,38,14.956
60,28,26.100,2.29,4,38,14.956
60,28,26.399,0.70,4,38,14.952
60,28,26.646,3.34,4,38,14.960
60,28,26.875,0.18,4,38,14.960
60,28,27.104,2.99,4,38,14.960
60,28,27.333,1.58,4,38,14.960
60,28,27.569,1.23,4,38,14.960
60,28,27.822,2.46,4,38,14.960
60,28,28.064,0.88,4,38,14.960
60,28,28.308,2.99,4,38,14.960
60,28,28.540,1.76,4,39,14.952
60,28,28.773,0.35,4,40,14.940
60,28,29.004,3.52,4,40,14.944
60,28,29.255,1.76,4,41,14.928
60,28,29.562,2.29,4,43,14.904
60,28,29.800,5.80,4,45,14.880
60,29,0.034,7.21,5,-59,14.844
60,29,0.274,-26.54,5,-59,14.720
60,29,0.497,11.95,5,-59,14.860
60,29,0.751,13.89,5,-59,14.736
60,29,1.061,-29.53,5,-56,14.908
60,29,1.370,78.57,5,59,14.684
60,29,1.608,-127.97,5,-55,15.012
60,29,1.854,-42.01,5,-54,14.900
60,29,2.082,143.97,5,-30,15.004
60,29,2.317,-16.70,5,57,14.788
60,29,2.542,-147.13,4,24,15.008
60,29,2.768,62.93,4,22,15.004
60,29,3.003,146.78,4,49,14.824
60,29,3.239,-65.04,4,49,14.804
60,29,3.465,-65.22,4,60,14.692
60,29,3.699,108.46,4,67,14.596
60,29,3.926,-68.73,4,48,14.860
60,29,4.162,-46.41,4,22,14.772
60,29,4.389,95.10,4,56,14.752
60,29,4.615,-25.84,4,48,14.844
60,29,4.851,14.59,4,-8,15.012
60,29,5.097,-50.27,4,54,14.772
60,29,5.321,20.74,4,22,15.008
60,29,5.570,20.39,4,47,14.840
60,29,5.872,8.61,4,0,15.012
60,29,6.097,-31.11,4,52,14.800
60,29,6.360,42.72,4,0,15.016
60,29,6.604,-16.00,4,21,15.008
60,29,6.828,-14.24,4,57,14.744
60,29,7.058,11.25,4,23,15.008
60,29,7.293,8.09,4,48,14.844
60,29,7.516,-1.05,4,21,14.996
60,29,7.750,1.58,0,21,15.008
60,29,7.987,0.35,0,21,15.008
60,29,8.220,2.81,0,21,15.008
60,29,8.445,-1.93,0,21,15.012
60,29,8.682,2.81,0,21,15.008
60,29,8.922,-1.05,0,21,15.012
60,29,9.152,38.85,0,21,15.004
60,29,9.374,-34.63,0,21,15.012
60,29,9.609,-4.39,0,21,15.008
60,29,9.867,33.93,0,21,15.004
60,29,10.093,-42.54,0,21,15.012
60,29,10.319,23.55,0,21,15.008
60,29,10.548,2.29,0,21,15.008
60,29,10.776,-23.91,0,21,15.012
60,29,11.006,29.00,0,21,15.012
60,29,11.234,-18.28,0,21,15.012
60,29,11.481,14.24,0,21,15.008
60,29,11.708,-14.77,0,21,15.008
60,29,11.932,6.33,0,21,15.012
60,29,12.163,-1.93,0,21,15.008
60,29,12.391,-0.18,0,21,15.008
60,29,12.618,3.16,0,21,15.012
60,29,12.893,-2.46,0,21,15.008
60,29,13.116,0.88,0,21,15.004
60,29,13.357,-1.41,0,21,15.008
60,29,13.660,0.53,0,21,15.012
60,29,13.942,-0.88,0,21,15.008
60,29,14.269,0.18,0,21,15.008
60,29,14.507,-0.88,0,21,15.008
60,29,14.734,0.35,0,21,15.012
60,29,14.988,-0.53,0,21,14.996
60,29,15.238,0.00,0,21,15.008
60,29,15.465,-0.18,0,21,15.008
60,29,15.705,-0.53,0,21,15.012
60,29,15.930,0.18,0,21,15.012
60,29,16.180,-0.53,0,21,15.008
60,29,16.414,0.00,0,21,15.008
60,29,16.646,-0.18,0,21,15.008
60,29,16.882,-0.35,0,21,15.012
60,29,17.109,0.00,0,21,15.004
60,29,17.342,-0.35,0,21,15.012
60,29,17.585,-0.18,0,21,15.012
60,29,17.812,-0.18,0,21,15.012
60,29,18.062,-0.18,0,21,14.992
60,29,18.293,-0.18,0,21,15.008
60,29,18.519,-0.18,0,21,15.008
60,29,18.746,-0.18,0,21,15.008
60,29,18.978,-0.18,0,21,15.008
60,29,19.215,-0.18,0,21,15.008
60,29,19.446,-0.18,0,21,15.012
60,29,19.682,-0.18,0,21,15.008
60,29,19.922,-0.18,0,21,15.008
60,29,20.146,-0.18,0,21,15.008
60,29,20.381,-0.18,0,21,15.012
60,29,20.635,-0.35,0,21,15.008
60,29,20.864,-0.18,0,21,15.008
60,29,21.091,-0.18,0,21,15.012
60,29,21.333,-0.18,0,21,15.004
60,29,21.560,-0.18,0,21,15.008
60,29,21.797,-0.18,0,21,15.008
60,29,22.053,-0.18,0,21,15.008
60,29,22.296,-0.18,0,21,15.004
60,29,22.522,-0.18,0,21,15.008
60,29,22.770,-0.18,0,21,15.008
60,29,23.009,-0.18,0,21,15.008
60,29,23.243,-0.18,0,21,15.008
60,29,23.482,-0.18,0,21,15.004
60,29,23.713,-0.18,0,21,15.004
60,29,23.954,-0.35,0,21,15.012
60,29,24.177,-0.18,0,21,15.012
60,29,24.409,-0.18,0,21,15.008
60,29,24.640,-0.18,0,21,15.012
60,29,24.875,-0.18,0,21,15.008
60,29,25.101,-0.18,0,21,15.012
60,29,25.328,-0.18,0,21,15.008
60,29,25.562,-0.18,0,21,15.008
60,29,25.792,-0.18,0,21,15.008
60,29,26.037,-0.18,0,21,15.012
60,29,26.265,-0.18,0,21,15.012
60,29,26.489,-0.18,0,21,15.012
60,29,26.715,-0.18,0,21,15.012
60,29,26.939,-0.18,0,21,15.012
60,29,27.204,-0.18,0,21,15.008
60,29,27.426,-0.18,0,21,15.008
60,29,27.687,-0.18,0,21,15.012
60,29,27.911,-0.18,0,21,15.008
60,29,28.146,-0.18,0,21,15.008
60,29,28.374,-0.18,0,21,15.008
60,29,28.604,-0.18,0,21,15.008
60,29,28.828,-0.18,0,21,15.008
60,29,29.051,-0.35,0,21,15.016
60,29,29.276,-0.18,0,21,15.008
60,29,29.499,-0.18,0,21,15.008
60,29,29.733,-0.18,0,21,15.008
60,29,29.958,-0.18,0,21,15.008
