t_s,th_deg,al_deg,pwm,mode
1.1208,14.414,0.703,0,5
1.1248,14.414,0.703,0,5
1.1254,14.414,0.703,0,5
1.1268,14.414,0.703,0,5
1.1288,14.414,0.703,0,5
1.1307,14.414,0.703,0,5
1.1327,14.414,0.703,0,5
1.1347,14.414,0.703,0,5
1.1398,14.414,0.703,0,5
1.1402,14.414,0.703,0,5
1.1407,14.414,0.703,0,5
1.1428,14.414,0.703,0,5
1.1450,14.414,0.703,0,5
1.1468,14.414,0.703,0,5
1.1487,14.414,0.703,0,5
1.1508,14.414,0.703,0,5
1.1527,14.414,0.703,0,5
1.1548,14.414,0.703,0,5
1.1568,14.414,0.703,0,5
1.1588,14.414,0.703,0,5
1.1607,14.414,0.703,0,5
1.1627,14.414,0.703,0,5
1.1647,14.414,0.703,0,5
1.1667,14.414,0.703,0,5
1.1688,14.414,0.703,0,5
1.1708,14.414,0.703,0,5
1.1728,14.414,0.703,0,5
1.1747,14.414,0.703,0,5
1.1767,14.414,0.703,0,5
1.1787,14.414,0.527,0,5
1.1808,14.414,0.527,0,5
1.1963,14.414,0.527,0,5
1.1984,14.414,0.527,0,5
1.2006,14.414,0.527,0,5
1.2024,14.414,0.527,0,5
1.2044,14.414,0.527,0,5
1.2064,14.414,0.527,0,5
1.2084,14.414,0.527,0,5
1.2104,14.414,0.527,0,5
1.2124,14.414,0.527,0,5
1.2145,14.414,0.527,0,5
1.2163,14.414,0.527,0,5
1.2184,14.414,0.527,0,5
1.2204,14.414,0.527,0,5
1.2224,14.414,0.527,0,5
1.2244,14.414,0.527,0,5
1.2265,14.414,0.527,0,5
1.2285,14.414,0.527,0,5
1.2304,14.414,0.527,0,5
1.2324,14.414,0.527,0,5
1.2344,14.414,0.527,0,5
1.2399,14.414,0.527,0,5
1.2402,14.414,0.527,0,5
1.2404,14.414,0.527,0,5
1.2424,14.414,0.527,0,5
1.2444,14.414,0.527,0,5
1.2465,14.414,0.527,0,5
1.2484,14.414,0.527,0,5
1.2504,14.414,0.527,0,5
1.2524,14.414,0.527,0,5
1.2544,14.414,0.527,0,5
1.2566,14.414,0.527,0,5
1.2584,14.414,0.527,0,5
1.2605,14.414,0.527,0,5
1.2624,14.414,0.527,0,5
1.2644,14.414,0.527,0,5
1.2664,14.414,0.527,0,5
1.2684,14.414,0.527,0,5
1.2704,14.414,0.527,0,5
1.2725,14.414,0.527,0,5
1.2744,14.414,0.527,0,5
1.2764,14.414,0.527,0,5
1.2784,14.414,0.527,0,5
1.2805,14.414,0.527,0,5
1.2825,14.414,0.527,0,5
1.2844,14.414,0.527,0,5
1.2864,14.414,0.527,0,5
1.2885,14.414,0.527,0,5
1.2904,14.414,0.527,0,5
1.2925,14.414,0.703,0,5
1.2944,14.414,0.703,0,5
1.2964,14.414,0.703,0,5
1.2985,14.414,0.703,0,5
1.3003,14.414,0.703,0,5
1.3024,14.414,0.703,0,5
1.3044,14.414,0.703,0,5
1.3093,14.414,0.703,0,5
1.3100,14.414,0.703,0,5
1.3104,14.414,0.703,0,5
1.3125,14.414,0.703,0,5
1.3143,14.414,0.703,0,5
1.3164,14.414,0.703,0,5
1.3184,14.414,0.703,0,5
1.3204,14.414,0.703,0,5
1.3224,14.414,0.703,0,5
1.3244,14.414,0.703,0,5
1.3264,14.414,0.703,0,5
1.3284,14.414,0.703,0,5
1.3304,14.414,0.703,0,5
1.3324,14.414,0.703,0,5
1.3344,14.414,0.703,0,5
1.3398,14.414,0.703,0,5
1.3402,14.414,0.703,0,5
1.3405,14.414,0.703,0,5
1.3424,14.414,0.703,0,5
1.3444,14.414,0.703,0,5
1.3464,14.414,0.703,0,5
1.3484,14.414,0.703,0,5
1.3504,14.414,0.703,0,5
1.3524,14.414,0.703,0,5
1.3545,14.414,0.703,0,5
1.3565,14.414,0.879,0,5
1.3585,14.414,0.879,0,5
1.3604,14.414,0.879,0,5
1.3624,14.414,0.879,0,5
1.3644,14.414,0.879,0,5
1.3664,14.414,0.879,0,5
1.3685,14.414,0.879,0,5
1.3705,14.414,0.879,0,5
1.3724,14.414,0.879,0,5
1.3744,14.414,0.879,0,5
1.3898,14.414,0.879,0,5
1.3920,14.414,0.879,0,5
1.3939,14.414,0.879,0,5
1.3958,14.414,0.879,0,5
1.3978,14.414,0.879,0,5
1.3998,14.414,0.879,0,5
1.4019,14.414,0.879,0,5
1.4039,14.414,0.879,0,5
1.4059,14.414,0.879,0,5
1.4079,14.414,0.879,0,5
1.4099,14.414,0.879,0,5
1.4119,14.414,0.879,0,5
1.4139,14.414,0.879,0,5
1.4165,14.414,0.879,0,5
1.4179,14.414,0.879,0,5
1.4199,14.414,0.879,0,5
1.4219,14.414,0.879,0,5
1.4239,14.414,0.879,0,5
1.4259,14.414,0.879,0,5
1.4279,14.414,0.879,0,5
1.4299,14.414,0.879,0,5
1.4319,14.414,0.879,0,5
1.4338,14.414,0.879,0,5
1.4359,14.414,1.055,0,5
1.4400,14.414,1.055,0,5
1.4403,14.414,1.055,0,5
1.4419,14.414,1.055,0,5
1.4439,14.414,1.055,0,5
1.4459,14.414,1.055,0,5
1.4479,14.414,1.055,0,5
1.4498,14.414,1.055,0,5
1.4518,14.414,1.055,0,5
1.4539,14.414,1.055,0,5
1.4559,14.414,1.055,0,5
1.4578,14.414,1.055,0,5
1.4598,14.414,1.055,0,5
1.4619,14.414,1.055,0,5
1.4638,14.414,1.055,0,5
1.4659,14.414,1.055,0,5
1.4678,14.414,1.055,0,5
1.4698,14.414,1.055,0,5
1.4719,14.414,1.055,0,5
1.4739,14.414,1.055,0,5
1.4759,14.414,1.055,0,5
1.4779,14.414,1.055,0,5
1.4798,14.414,1.055,0,5
1.4818,14.414,1.055,0,5
1.4839,14.414,1.055,0,5
1.4859,14.414,1.055,0,5
1.4879,14.414,1.055,0,5
1.4899,14.414,1.055,0,5
1.4918,14.414,1.055,0,5
1.4938,14.414,1.055,0,5
1.4959,14.414,1.055,0,5
1.4979,14.414,1.055,0,5
1.4999,14.414,1.055,0,5
1.5019,14.414,1.055,0,5
1.5038,14.414,1.055,0,5
1.5058,14.414,1.055,0,5
1.5079,14.414,1.055,0,5
1.5099,14.414,1.055,0,5
1.5119,14.414,1.055,0,5
1.5139,14.414,1.055,0,5
1.5158,14.414,1.055,0,5
1.5179,14.414,1.055,0,5
1.5199,14.414,1.055,0,5
1.5219,14.414,1.055,0,5
1.5239,14.414,1.055,0,5
1.5259,14.414,1.055,0,5
1.5279,14.414,1.055,0,5
1.5298,14.414,1.055,0,5
1.5319,14.414,1.055,0,5
1.5339,14.414,1.055,0,5
1.5359,14.414,1.055,0,5
1.5393,14.414,1.055,0,5
1.5399,14.414,1.055,0,5
1.5419,14.414,1.055,0,5
1.5439,14.414,1.055,0,5
1.5459,14.414,0.000,0,5
1.5479,14.414,0.000,-32,5
1.5499,14.414,0.000,-29,5
1.5519,14.414,0.000,-28,5
1.5539,14.414,0.000,-25,5
1.5559,14.414,0.000,-22,5
1.5578,14.414,0.000,-20,5
1.5599,14.414,0.000,-18,5
1.5619,14.414,0.000,-14,5
1.5639,14.414,0.000,-13,5
1.5658,14.414,0.000,-9,5
1.5679,14.414,0.000,-8,5
1.5699,14.414,-0.176,-4,5
1.5719,14.414,-0.176,-1,5
1.5739,14.414,-0.176,0,5
1.5759,14.414,-0.176,2,5
1.5779,14.414,-0.176,5,5
1.5799,14.414,-0.176,8,5
1.5819,14.414,-0.176,10,5
1.5839,14.414,-0.176,13,5
1.5859,14.414,-0.176,16,5
1.5879,14.414,-0.176,19,5
1.5898,14.414,-0.176,-9,5
1.5919,14.414,-0.176,-9,5
1.5939,14.414,-0.176,-9,5
1.5959,14.414,-0.176,-9,5
1.5979,14.414,-0.176,-9,5
