sp,attempt,t,servo_deg,pend_deg,mode,pwm,v_bus
65,1,27.982,-151.70,1.58,4,44,14.952
65,1,28.084,-151.70,1.58,4,44,14.952
65,1,28.217,-151.70,1.58,4,44,14.952
65,1,28.294,-151.70,1.58,4,44,14.952
65,1,28.391,-151.70,1.58,4,44,14.952
65,1,28.487,-151.70,1.58,4,44,14.952
65,1,28.576,-151.70,1.58,4,44,14.952
65,1,28.657,-151.70,1.58,4,44,14.952
65,1,28.758,-151.70,1.58,4,44,14.952
65,1,28.843,-151.70,1.58,4,44,14.956
65,1,28.941,-151.70,1.58,4,44,14.952
65,1,29.035,-151.70,1.58,4,44,14.952
65,1,29.114,-151.70,1.58,4,44,14.952
65,1,29.207,-151.70,1.58,4,44,14.952
65,1,29.312,-151.70,1.58,4,44,14.952
65,1,29.399,-151.70,1.58,4,44,14.952
65,1,29.484,-151.70,1.58,4,44,14.948
65,1,29.583,-151.70,1.58,4,44,14.952
65,1,29.697,-151.70,1.58,4,44,14.952
65,1,29.790,-151.70,1.58,4,44,14.952
65,1,29.867,-151.70,1.58,4,44,14.952
65,1,29.960,-151.70,1.58,4,44,14.940
65,2,0.104,-37.97,-33.57,5,-62,14.852
65,2,0.262,-43.07,3.52,5,-62,14.880
65,2,0.336,-20.74,64.51,5,64,14.832
65,2,0.439,-16.00,43.95,5,64,14.724
65,2,0.529,-54.84,-43.59,5,-60,15.052
65,2,0.608,-52.03,-68.03,5,-60,15.056
65,2,0.680,-32.52,-49.22,5,-63,14.864
65,2,0.757,22.15,15.29,5,-64,14.876
65,2,0.853,71.37,77.52,5,40,14.992
65,2,0.967,91.41,83.67,5,53,14.824
65,2,1.065,66.97,-22.15,5,58,14.836
65,2,1.155,46.58,-91.06,5,61,14.760
65,2,1.251,27.42,-111.44,5,-63,14.828
65,2,1.322,15.82,-79.10,5,-64,14.824
65,2,1.409,39.38,2.99,5,-46,14.952
65,2,1.528,62.58,108.81,5,20,15.052
65,2,1.603,60.65,121.64,5,59,14.780
65,2,1.692,54.32,90.00,5,60,14.772
65,2,1.768,18.81,14.77,5,64,14.780
65,2,1.849,-40.78,-86.31,5,46,14.936
65,2,1.939,-58.01,-134.65,5,-7,15.052
65,2,2.062,-45.00,-189.14,4,23,15.052
65,2,2.156,-30.41,-265.78,4,24,15.044
65,2,2.243,-55.02,-378.46,4,23,15.048
65,2,2.319,-31.29,-412.03,4,24,15.048
65,2,2.439,18.63,10.02,5,64,14.856
65,2,2.530,86.48,57.66,5,54,14.784
65,2,2.613,129.20,76.29,5,45,14.916
65,2,2.686,134.12,53.09,5,44,14.952
65,2,2.786,125.86,14.77,5,46,14.932
65,2,2.871,121.11,17.58,5,47,14.904
65,2,2.948,118.65,48.52,5,48,14.904
65,2,3.023,108.11,76.47,5,50,14.896
65,2,3.099,76.47,76.47,5,56,14.848
65,2,3.193,28.12,53.09,5,63,14.764
65,2,3.278,-48.69,8.61,5,19,15.048
65,2,3.351,-42.01,27.25,5,-62,14.888
65,2,3.448,18.28,111.97,5,64,14.852
65,2,3.522,41.66,142.56,5,62,15.044
65,2,3.612,59.41,128.50,5,11,14.772
65,2,3.688,47.81,67.32,5,61,14.772
65,2,3.776,18.98,-18.63,5,64,14.756
65,2,3.858,7.21,-52.21,5,64,14.728
65,2,3.935,-7.56,-38.32,5,-64,14.812
65,2,4.033,8.61,50.80,5,-64,14.864
65,2,4.113,43.24,147.13,5,-33,15.048
65,2,4.188,45.53,188.97,4,-23,15.048
65,2,4.266,51.33,197.75,4,-23,15.048
65,2,4.373,65.92,159.78,4,-22,15.048
65,2,4.448,53.44,67.50,4,-23,15.048
65,2,4.528,34.10,-20.39,4,-24,15.052
65,2,4.611,43.77,-62.05,4,42,14.956
65,2,4.692,52.91,-60.47,4,-65,14.812
65,2,4.769,66.09,-24.96,4,-63,14.856
65,2,4.869,126.21,72.07,4,-51,15.020
65,2,4.945,171.21,155.04,4,-40,15.048
65,2,5.044,186.15,174.55,4,-37,15.048
65,2,5.129,189.67,143.97,4,-36,15.044
65,2,5.227,148.36,36.91,4,-19,15.048
65,2,5.318,130.43,-32.34,4,-21,15.048
65,2,5.412,129.55,-47.28,4,-49,15.004
65,2,5.493,132.19,-13.89,4,-48,15.008
65,2,5.596,176.31,95.80,4,-39,15.048
65,2,5.672,182.81,146.25,4,-38,15.044
65,2,5.767,174.55,141.15,4,-39,15.044
65,2,5.843,157.50,93.16,4,-43,15.032
65,2,5.926,116.19,6.50,4,-22,15.048
65,2,6.017,110.39,-21.45,4,-53,14.964
65,2,6.108,119.71,7.91,4,-51,14.996
65,2,6.195,164.18,93.16,4,-41,15.044
65,2,6.279,176.84,130.78,4,-39,15.044
65,2,6.363,174.20,117.25,4,-39,15.044
65,2,6.453,142.91,41.66,4,-19,15.052
65,2,6.548,129.55,-6.33,4,-49,15.016
65,2,6.648,137.11,9.32,4,-47,15.020
65,2,6.731,170.16,75.23,4,-40,15.048
65,2,6.826,182.46,113.38,4,-38,15.044
65,2,6.906,171.03,93.16,4,-40,15.040
65,2,6.982,141.85,40.43,4,-19,15.052
65,2,7.056,128.85,11.43,4,-21,15.048
65,2,7.162,133.42,28.12,4,-48,15.016
65,2,7.236,160.31,86.13,4,-42,15.040
65,2,7.337,164.35,101.95,4,-41,15.040
65,2,7.444,144.32,57.48,4,-45,15.016
65,2,7.529,131.66,21.62,4,-20,15.052
65,2,7.629,144.14,42.01,4,-46,15.032
65,2,7.713,165.23,79.98,4,-41,15.040
65,2,7.822,165.06,80.51,4,-41,15.036
65,2,7.915,145.90,40.25,4,-19,15.052
65,2,7.993,142.91,30.23,4,-19,15.052
65,2,8.079,154.86,53.44,4,-43,15.040
65,2,8.165,166.82,79.10,4,-41,15.044
65,2,8.269,158.56,67.85,4,-42,15.036
65,2,8.341,147.13,45.70,4,-19,15.048
65,2,8.428,145.72,41.31,4,-19,15.052
65,2,8.533,156.62,63.98,4,-43,15.036
65,2,8.631,159.43,72.25,4,-42,15.044
65,2,8.711,152.58,59.06,4,-44,15.032
65,2,8.794,149.41,48.16,4,-19,15.052
65,2,8.918,152.93,51.85,4,-44,15.028
65,2,8.997,161.19,65.22,4,-42,15.040
65,2,9.085,158.03,59.41,4,-43,15.036
65,2,9.167,155.57,53.44,4,-43,15.036
65,2,9.245,157.68,55.02,4,-43,15.040
65,2,9.341,160.49,59.77,4,-42,15.040
65,2,9.424,159.78,59.41,4,-42,15.036
65,2,9.511,158.03,56.78,4,-43,15.036
65,2,9.636,158.38,57.48,4,-43,15.036
65,2,9.721,158.73,58.53,4,-42,15.040
65,2,9.820,158.56,58.53,4,-42,15.036
65,2,9.915,158.56,58.18,4,-42,15.040
65,2,10.014,158.56,57.66,4,-42,15.036
65,2,10.105,158.56,57.48,4,-42,15.036
65,2,10.209,158.56,58.01,4,-42,15.036
65,2,10.295,158.56,58.36,4,-42,15.040
65,2,10.396,158.56,58.53,4,-42,15.036
65,2,10.504,158.56,58.18,4,-42,15.036
65,2,10.588,158.56,57.66,4,-42,15.036
65,2,10.681,158.56,57.66,4,-42,15.040
65,2,10.769,158.56,57.83,4,-42,15.036
65,2,10.846,158.56,58.18,4,-42,15.040
65,2,10.923,158.56,58.36,4,-42,15.040
65,2,10.997,158.56,58.36,4,-42,15.036
65,2,11.083,158.56,58.01,4,-42,15.036
65,2,11.161,158.56,57.83,4,-42,15.036
65,2,11.259,158.56,57.66,4,-42,15.040
65,2,11.332,158.56,57.83,4,-42,15.036
65,2,11.413,158.56,58.18,4,-42,15.040
65,2,11.490,158.56,58.36,4,-42,15.040
65,2,11.561,158.56,58.18,4,-42,15.040
65,2,11.638,158.56,58.01,4,-42,15.032
65,2,11.715,158.56,57.83,4,-42,15.036
65,2,11.790,158.56,57.83,4,-42,15.036
65,2,11.875,158.56,57.83,4,-42,15.036
65,2,11.953,158.56,58.01,4,-42,15.036
65,2,12.042,158.56,58.18,4,-42,15.036
65,2,12.115,158.56,58.18,4,-42,15.036
65,2,12.209,158.56,58.01,4,-42,15.036
65,2,12.299,158.56,57.83,4,-42,15.040
65,2,12.375,158.56,57.83,4,-42,15.036
65,2,12.449,158.56,57.83,4,-42,15.036
65,2,12.546,158.56,58.01,4,-42,15.036
65,2,12.628,158.56,58.18,4,-42,15.036
65,2,12.726,158.56,58.18,4,-42,15.036
65,2,12.813,158.56,58.01,4,-42,15.036
65,2,12.898,158.56,57.83,4,-42,15.036
65,2,12.977,158.56,57.83,4,-42,15.036
65,2,13.059,158.56,58.01,4,-42,15.036
65,2,13.176,158.56,58.01,4,-42,15.036
65,2,13.270,158.56,58.01,4,-42,15.032
65,2,13.357,158.56,58.01,4,-42,15.036
65,2,13.441,158.56,58.01,4,-42,15.036
65,2,13.521,158.56,58.01,4,-42,15.036
65,2,13.602,158.56,58.01,4,-42,15.036
65,2,13.719,158.56,58.01,4,-42,15.036
65,2,13.807,158.56,58.01,4,-42,15.036
65,2,13.890,158.56,58.01,4,-42,15.036
65,2,13.984,158.56,58.01,4,-42,15.036
65,2,14.062,158.56,58.01,4,-42,15.036
65,2,14.162,158.56,58.01,4,-42,15.036
65,2,14.237,158.56,58.01,4,-42,15.036
65,2,14.318,158.56,58.01,4,-42,15.036
65,2,14.416,158.56,58.01,4,-42,15.036
65,2,14.492,158.56,58.01,4,-42,15.036
65,2,14.595,158.56,58.01,4,-42,15.036
65,2,14.678,158.56,58.01,4,-42,15.036
65,2,14.769,158.56,58.01,4,-42,15.036
65,2,14.845,158.56,58.01,4,-42,15.036
65,2,14.925,158.56,58.01,4,-42,15.036
65,2,15.009,158.56,58.01,4,-42,15.020
65,2,15.093,158.56,58.01,4,-42,15.036
65,2,15.173,158.56,58.01,4,-42,15.036
65,2,15.299,158.56,58.01,4,-42,15.036
65,2,15.407,158.56,58.01,4,-42,15.040
65,2,15.504,158.56,58.01,4,-42,15.036
65,2,15.646,158.56,58.01,4,-42,15.036
65,2,15.736,158.56,58.01,4,-42,15.036
65,2,15.820,158.56,58.01,4,-42,15.036
65,2,15.916,158.56,58.01,4,-42,15.036
65,2,16.001,158.56,58.01,4,-42,15.036
65,2,16.126,158.56,58.01,4,-42,15.036
65,2,16.207,158.56,58.01,4,-42,15.036
65,2,16.295,158.56,58.01,4,-42,15.036
65,2,16.377,158.56,58.01,4,-42,15.032
65,2,16.467,158.56,58.01,4,-42,15.032
65,2,16.559,158.56,58.01,4,-42,15.032
65,2,16.649,158.56,58.01,4,-42,15.032
65,2,16.742,158.56,58.01,4,-42,15.036
65,2,16.826,158.56,58.01,4,-42,15.036
65,2,16.911,158.56,58.01,4,-42,15.036
65,2,17.014,158.56,58.01,4,-42,15.036
65,2,17.122,158.56,58.01,4,-42,15.036
65,2,17.218,158.56,58.01,4,-42,15.036
65,2,17.296,158.56,58.01,4,-42,15.036
65,2,17.391,158.56,58.01,4,-42,15.036
65,2,17.483,158.56,58.01,4,-42,15.036
65,2,17.563,158.56,58.01,4,-42,15.036
65,2,17.636,158.56,58.01,4,-42,15.036
65,2,17.733,158.56,58.01,4,-42,15.036
65,2,17.847,158.56,58.01,4,-42,15.032
65,2,17.923,158.56,58.01,4,-42,15.036
65,2,18.007,158.56,58.01,4,-42,15.036
65,2,18.099,158.56,58.01,4,-42,15.032
65,2,18.211,158.56,58.01,4,-42,15.032
65,2,18.307,158.56,58.01,4,-42,15.036
65,2,18.395,158.56,58.01,4,-42,15.040
65,2,18.472,158.56,58.01,4,-42,15.036
65,2,18.553,158.56,58.01,4,-42,15.036
65,2,18.638,158.56,58.01,4,-42,15.036
65,2,18.729,158.56,58.01,4,-42,15.036
65,2,18.806,158.56,58.01,4,-42,15.032
65,2,18.902,158.56,58.01,4,-42,15.036
65,2,18.987,158.56,58.01,4,-42,15.036
65,2,19.068,158.56,58.01,4,-42,15.036
65,2,19.141,158.56,58.01,4,-42,15.036
65,2,19.241,158.56,58.01,4,-42,15.036
65,2,19.341,158.56,58.01,4,-42,15.036
65,2,19.443,158.56,58.01,4,-42,15.032
65,2,19.539,158.56,58.01,4,-42,15.032
65,2,19.624,158.56,58.01,4,-42,15.036
65,2,19.701,158.56,58.01,4,-42,15.036
65,2,19.795,158.56,58.01,4,-42,15.036
65,2,19.906,158.56,58.01,4,-42,15.036
65,2,19.995,158.56,58.01,4,-42,15.036
65,2,20.093,158.56,58.01,4,-42,15.036
65,2,20.167,158.56,58.01,4,-42,15.036
65,2,20.251,158.56,58.01,4,-42,15.036
65,2,20.342,158.56,58.01,4,-42,15.036
65,2,20.424,158.56,58.01,4,-42,15.040
65,2,20.522,158.56,58.01,4,-42,15.036
65,2,20.609,158.56,58.01,4,-42,15.036
65,2,20.688,158.56,58.01,4,-42,15.036
65,2,20.773,158.56,58.01,4,-42,15.032
65,2,20.853,158.56,58.01,4,-42,15.036
65,2,20.943,158.56,58.01,4,-42,15.036
65,2,21.022,158.56,58.01,4,-42,15.036
65,2,21.106,158.56,58.01,4,-42,15.036
65,2,21.208,158.56,58.01,4,-42,15.036
65,2,21.305,158.56,58.01,4,-42,15.036
65,2,21.398,158.56,58.01,4,-42,15.036
65,2,21.498,158.56,58.01,4,-42,15.036
65,2,21.601,158.56,58.01,4,-42,15.036
65,2,21.679,158.56,58.01,4,-42,15.036
65,2,21.775,158.56,58.01,4,-42,15.036
65,2,21.868,158.56,58.01,4,-42,15.036
65,2,21.969,158.56,58.01,4,-42,15.036
65,2,22.045,158.56,58.01,4,-42,15.036
65,2,22.146,158.56,58.01,4,-42,15.032
65,2,22.242,158.56,58.01,4,-42,15.036
65,2,22.319,158.56,58.01,4,-42,15.036
65,2,22.429,158.56,58.01,4,-42,15.036
65,2,22.567,158.56,58.01,4,-42,15.032
65,2,22.664,158.56,58.01,4,-42,15.036
65,2,22.762,158.56,58.01,4,-42,15.036
65,2,22.837,158.56,58.01,4,-42,15.036
65,2,22.921,158.56,58.01,4,-42,15.036
65,2,22.997,158.56,58.01,4,-42,15.036
65,2,23.081,158.56,58.01,4,-42,15.036
65,2,23.183,158.56,58.01,4,-42,15.036
65,2,23.269,158.56,58.01,4,-42,15.032
65,2,23.354,158.56,58.01,4,-42,15.032
65,2,23.436,158.56,58.01,4,-42,15.036
65,2,23.525,158.56,58.01,4,-42,15.036
65,2,23.618,158.56,58.01,4,-42,15.032
65,2,23.695,158.56,58.01,4,-42,15.032
65,2,23.788,158.56,58.01,4,-42,15.036
65,2,23.863,158.56,58.01,4,-42,15.032
65,2,23.953,158.56,58.01,4,-42,15.032
65,2,24.040,158.56,58.01,4,-42,15.036
65,2,24.117,158.56,58.01,4,-42,15.036
65,2,24.194,158.56,58.01,4,-42,15.036
65,2,24.273,158.56,58.01,4,-42,15.036
65,2,24.367,158.56,58.01,4,-42,15.036
65,2,24.478,158.56,58.01,4,-42,15.036
65,2,24.553,158.56,58.01,4,-42,15.036
65,2,24.648,158.56,58.01,4,-42,15.032
65,2,24.733,158.56,58.01,4,-42,15.036
65,2,24.824,158.56,58.01,4,-42,15.036
65,2,24.923,158.56,58.01,4,-42,15.036
65,2,25.004,158.56,58.01,4,-42,15.036
65,2,25.079,158.56,58.01,4,-42,15.036
65,2,25.157,158.56,58.01,4,-42,15.036
65,2,25.242,158.56,58.01,4,-42,15.036
65,2,25.338,158.56,58.01,4,-42,15.036
65,2,25.441,158.56,58.01,4,-42,15.036
65,2,25.517,158.56,58.01,4,-42,15.032
65,2,25.603,158.56,58.01,4,-42,15.040
65,2,25.683,158.56,58.01,4,-42,15.032
65,2,25.766,158.56,58.01,4,-42,15.032
65,2,25.848,158.56,58.01,4,-42,15.036
65,2,25.927,158.56,58.01,4,-42,15.036
65,2,26.004,158.56,58.01,4,-42,15.036
65,2,26.089,158.56,58.01,4,-42,15.036
65,2,26.196,158.56,58.01,4,-42,15.036
65,2,26.278,158.56,58.01,4,-42,15.036
65,2,26.370,158.56,58.01,4,-42,15.036
65,2,26.488,158.56,58.01,4,-42,15.036
65,2,26.564,158.56,58.01,4,-42,15.032
65,2,26.653,158.56,58.01,4,-42,15.036
65,2,26.748,158.56,58.01,4,-42,15.032
65,2,26.825,158.56,58.01,4,-42,15.032
65,2,26.903,158.56,58.01,4,-42,15.036
65,2,27.005,158.56,58.01,4,-42,15.036
65,2,27.092,158.56,58.01,4,-42,15.032
65,2,27.192,158.56,58.01,4,-42,15.032
65,2,27.279,158.56,58.01,4,-42,15.036
65,2,27.384,158.56,58.01,4,-42,15.036
65,2,27.482,158.56,58.01,4,-42,15.036
65,2,27.564,158.56,58.01,4,-42,15.036
65,2,27.653,158.56,58.01,4,-42,15.036
65,2,27.740,158.56,58.01,4,-42,15.036
65,2,27.825,158.56,58.01,4,-42,15.036
65,2,27.920,158.56,58.01,4,-42,15.036
65,2,28.008,158.56,58.01,4,-42,15.036
65,2,28.139,158.56,58.01,4,-42,15.028
65,2,28.257,158.56,58.01,4,-42,15.036
65,2,28.328,158.56,58.01,4,-42,15.032
65,2,28.424,158.56,58.01,4,-42,15.024
65,2,28.519,158.56,58.01,4,-42,15.036
65,2,28.597,158.56,58.01,4,-42,15.036
65,2,28.685,158.56,58.01,4,-42,15.036
65,2,28.778,158.56,58.01,4,-42,15.036
65,2,28.857,158.56,58.01,4,-42,15.036
65,2,28.943,158.56,58.01,4,-42,15.028
65,2,29.020,158.56,58.01,4,-42,15.036
65,2,29.095,158.56,58.01,4,-42,15.036
65,2,29.177,158.56,58.01,4,-42,15.036
65,2,29.262,158.56,58.01,4,-42,15.036
65,2,29.340,158.56,58.01,4,-42,15.032
65,2,29.429,158.56,58.01,4,-42,15.036
65,2,29.513,158.56,58.01,4,-42,15.036
65,2,29.589,158.56,58.01,4,-42,15.036
65,2,29.673,158.56,58.01,4,-42,15.036
65,2,29.775,158.56,58.01,4,-42,15.036
65,2,29.858,158.56,58.01,4,-42,15.024
65,2,29.968,158.56,58.01,4,-42,15.040
65,3,0.039,-23.91,-21.62,5,-64,14.732
65,3,0.120,-45.18,-27.77,5,-61,14.860
65,3,0.205,-36.21,12.30,5,-62,14.868
65,3,0.283,-18.81,52.73,5,-64,14.832
65,3,0.369,-6.68,56.78,5,64,14.704
65,3,0.448,-22.50,5.98,5,64,14.748
65,3,0.536,-51.85,-60.47,5,8,15.052
65,3,0.611,-55.55,-78.22,5,-60,14.884
65,3,0.705,-39.55,-38.50,5,-62,14.876
65,3,0.782,13.36,46.05,5,-64,14.852
65,3,0.858,36.21,90.35,5,-58,14.920
65,3,0.949,43.77,89.82,5,62,14.756
65,3,1.029,21.45,39.38,5,64,14.756
65,3,1.119,-45.00,-57.48,5,-61,15.024
65,3,1.223,-76.11,-118.48,5,-56,14.984
65,3,1.311,-90.00,-110.92,5,-54,14.952
65,3,1.393,-90.35,-59.41,5,-53,14.972
65,3,1.469,-43.77,46.58,5,-61,14.888
65,3,1.541,-28.48,108.63,5,-63,14.844
65,3,1.629,-13.54,136.93,5,-64,14.840
65,3,1.708,10.37,121.82,5,64,14.700
65,3,1.805,8.09,53.44,5,-64,14.736
65,3,1.879,-45.88,-51.68,5,-61,15.036
65,3,1.959,-59.59,-119.53,5,-11,15.048
65,3,2.041,-60.29,-154.51,4,-13,15.052
65,3,2.118,-62.75,-167.52,4,22,15.052
65,3,2.193,-65.74,-170.51,4,22,15.052
65,3,2.288,-67.68,-166.82,4,22,15.052
65,3,2.394,-70.66,-145.02,4,22,15.052
65,3,2.488,-72.60,-85.78,4,61,14.752
65,3,2.587,-31.11,49.04,4,-45,15.040
65,3,2.675,-28.48,119.71,4,-48,15.004
65,3,2.783,-30.23,146.25,4,68,14.696
65,3,2.860,-31.64,134.65,4,68,14.668
65,3,2.957,-46.76,87.01,4,66,14.680
65,3,3.031,-100.02,-0.18,4,56,14.872
65,3,3.108,-155.57,-90.88,4,43,14.976
65,3,3.194,-176.84,-131.13,4,39,15.008
65,3,3.280,-213.05,-131.84,4,32,15.044
65,3,3.356,-210.76,-115.14,4,33,15.036
65,3,3.444,-201.62,-57.30,4,34,15.024
65,3,3.543,-147.66,67.32,4,45,14.924
65,3,3.628,-145.19,116.54,4,45,14.932
65,3,3.723,-150.29,119.18,4,44,14.956
65,3,3.800,-156.27,76.29,4,43,14.968
65,3,3.890,-204.61,-28.83,4,34,15.040
65,3,3.992,-200.74,-82.09,4,34,15.028
65,3,4.096,-174.38,-63.46,4,39,14.992
65,3,4.189,-127.09,11.95,4,21,15.048
65,3,4.273,-94.04,71.19,4,56,14.808
65,3,4.369,-93.87,63.63,4,57,14.800
65,3,4.481,-126.91,-1.58,4,50,14.904
65,3,4.576,-172.27,-85.78,4,40,14.992
65,3,4.652,-183.87,-75.94,4,38,15.008
65,3,4.736,-180.70,-10.02,4,16,15.048
65,3,4.826,-167.34,68.73,4,41,14.984
65,3,4.904,-177.89,91.76,4,39,15.008
65,3,4.989,-192.31,68.38,4,36,15.024
65,3,5.073,-210.76,10.72,4,33,15.032
65,3,5.169,-197.05,-22.85,4,35,15.020
65,3,5.267,-167.87,-23.73,4,17,15.052
65,3,5.369,-125.16,8.26,4,21,15.048
65,3,5.474,-98.09,16.70,4,56,14.816
65,3,5.562,-113.38,-25.14,4,53,14.856
65,3,5.656,-126.56,-46.76,4,21,15.052
65,3,5.741,-123.93,-17.93,4,21,15.052
65,3,5.845,-106.88,41.84,4,23,15.048
65,3,5.930,-114.08,43.42,4,52,14.856
65,3,6.015,-150.82,-4.04,4,44,14.964
65,3,6.103,-187.91,-49.92,4,37,15.016
65,3,6.207,-200.74,-33.22,4,14,15.044
65,3,6.316,-184.92,37.97,4,16,15.044
65,3,6.419,-190.72,59.06,4,36,15.024
65,3,6.492,-207.25,26.54,4,33,15.036
65,3,6.589,-201.97,-3.16,4,34,15.036
65,3,6.674,-185.45,-12.30,4,15,15.052
65,3,6.753,-160.31,-5.45,4,18,15.052
65,3,6.828,-138.16,4.39,4,47,14.904
65,3,6.933,-132.19,-5.80,4,20,15.048
65,3,7.052,-119.18,-4.75,4,22,15.052
65,3,7.140,-111.62,1.76,4,53,14.852
65,3,7.246,-123.40,-10.02,4,21,15.052
65,3,7.350,-121.99,1.58,4,51,14.876
65,3,7.435,-133.77,0.70,4,48,14.912
65,3,7.524,-151.52,-6.15,4,19,15.048
65,3,7.615,-155.74,4.22,4,43,14.976
65,3,7.700,-166.47,8.09,4,41,14.984
65,3,7.785,-184.92,-0.53,4,16,15.048
65,3,7.869,-193.89,1.23,4,36,15.048
65,3,7.952,-194.77,9.49,4,35,15.020
65,3,8.023,-197.58,11.95,4,35,15.028
65,3,8.122,-203.20,3.16,4,34,15.032
65,3,8.208,-203.20,-1.23,4,14,15.048
65,3,8.305,-194.77,4.57,4,35,15.024
65,3,8.378,-191.25,4.39,4,36,15.020
65,3,8.470,-191.07,-0.53,4,15,15.044
65,3,8.554,-185.98,0.18,4,37,15.040
65,3,8.639,-181.76,2.46,4,38,15.008
65,3,8.739,-183.34,-1.41,4,16,15.048
65,3,8.823,-180.88,1.58,4,38,15.008
65,3,8.897,-181.93,1.05,4,38,15.008
65,3,8.980,-184.75,-0.35,4,16,15.048
65,3,9.077,-185.45,2.11,4,37,15.008
65,3,9.149,-188.44,1.76,4,37,15.016
65,3,9.241,-191.95,1.05,4,36,15.024
65,3,9.327,-194.59,2.29,4,35,15.024
65,3,9.402,-195.47,4.39,4,35,15.028
65,3,9.484,-196.00,4.75,4,35,15.024
65,3,9.562,-196.70,3.16,4,35,15.028
65,3,9.636,-196.52,1.23,4,35,15.024
65,3,9.727,-195.82,0.53,4,35,15.028
65,3,9.810,-194.41,1.23,4,35,15.028
65,3,9.887,-194.06,1.58,4,36,15.020
65,3,9.960,-194.41,1.23,4,36,15.024
65,3,10.034,-194.41,1.76,4,35,15.024
65,3,10.128,-194.41,2.29,4,35,15.024
65,3,10.221,-194.41,2.46,4,35,15.028
65,3,10.312,-194.41,2.11,4,35,15.024
65,3,10.405,-194.41,1.41,4,35,15.024
65,3,10.481,-194.41,1.23,4,35,15.028
65,3,10.572,-194.41,1.41,4,35,15.024
65,3,10.675,-194.41,1.93,4,35,15.028
65,3,10.750,-194.41,2.46,4,35,15.028
65,3,10.866,-194.41,2.11,4,35,15.024
65,3,10.938,-194.41,1.58,4,35,15.028
65,3,11.023,-194.41,1.41,4,35,15.024
65,3,11.123,-194.41,1.41,4,35,15.024
65,3,11.201,-194.41,1.76,4,35,15.028
65,3,11.284,-194.41,2.29,4,35,15.028
65,3,11.363,-194.41,2.29,4,35,15.028
65,3,11.447,-194.41,1.93,4,35,15.024
65,3,11.521,-194.41,1.58,4,35,15.028
65,3,11.609,-194.41,1.41,4,35,15.012
65,3,11.687,-194.41,1.58,4,35,15.028
65,3,11.786,-194.41,1.93,4,35,15.028
65,3,11.872,-194.41,2.11,4,35,15.024
65,3,11.957,-194.41,2.11,4,35,15.024
65,3,12.061,-194.41,1.76,4,35,15.028
65,3,12.155,-194.41,1.58,4,35,15.028
65,3,12.234,-194.41,1.58,4,35,15.028
65,3,12.327,-194.41,1.76,4,35,15.028
65,3,12.405,-194.41,1.93,4,35,15.028
65,3,12.479,-194.41,2.11,4,35,15.024
65,3,12.573,-194.41,1.93,4,35,15.028
65,3,12.685,-194.41,1.76,4,35,15.028
65,3,12.773,-194.41,1.58,4,35,15.028
65,3,12.850,-194.41,1.76,4,35,15.032
65,3,12.938,-194.41,1.93,4,35,15.028
65,3,13.036,-194.41,1.93,4,35,15.028
65,3,13.110,-194.41,1.93,4,35,15.028
65,3,13.209,-194.41,1.76,4,35,15.028
65,3,13.301,-194.41,1.76,4,35,15.028
65,3,13.390,-194.41,1.76,4,35,15.028
65,3,13.472,-194.41,1.76,4,35,15.028
65,3,13.552,-194.41,1.93,4,35,15.028
65,3,13.633,-194.41,1.93,4,35,15.028
65,3,13.734,-194.41,1.93,4,35,15.024
65,3,13.825,-194.41,1.76,4,35,15.028
65,3,13.919,-194.41,1.76,4,35,15.028
65,3,14.037,-194.41,1.76,4,35,15.028
65,3,14.157,-194.41,1.76,4,35,15.032
65,3,14.248,-194.41,1.76,4,35,15.028
65,3,14.327,-194.41,1.76,4,35,15.028
65,3,14.418,-194.41,1.76,4,35,15.028
65,3,14.502,-194.41,1.76,4,35,15.028
65,3,14.590,-194.41,1.76,4,35,15.028
65,3,14.669,-194.41,1.76,4,35,15.028
65,3,14.740,-194.41,1.76,4,35,15.028
65,3,14.816,-194.41,1.76,4,35,15.028
65,3,14.929,-194.41,1.76,4,35,15.028
65,3,15.003,-194.41,1.76,4,35,15.028
65,3,15.080,-194.41,1.76,4,35,15.028
65,3,15.174,-194.41,1.76,4,35,15.028
65,3,15.252,-194.41,1.76,4,35,15.028
65,3,15.398,-194.59,1.76,4,35,15.028
65,3,15.487,-194.59,1.76,4,35,15.024
65,3,15.576,-194.59,1.76,4,35,15.028
65,3,15.669,-194.59,1.76,4,35,15.028
65,3,15.811,-194.59,1.76,4,35,15.004
65,3,15.891,-194.59,1.76,4,35,15.028
65,3,15.975,-194.59,1.76,4,35,15.028
65,3,16.077,-194.59,1.76,4,35,15.028
65,3,16.156,-194.59,1.76,4,35,15.028
65,3,16.249,-194.59,1.76,4,35,15.028
65,3,16.330,-194.59,1.76,4,35,15.028
65,3,16.426,-194.59,1.76,4,35,15.028
65,3,16.539,-194.59,1.76,4,35,15.028
65,3,16.625,-194.59,1.76,4,35,15.024
65,3,16.702,-194.59,1.76,4,35,15.028
65,3,16.803,-194.59,1.76,4,35,15.028
65,3,16.895,-194.59,1.76,4,35,15.028
65,3,16.976,-194.59,1.76,4,35,15.028
65,3,17.060,-194.59,1.76,4,35,15.028
65,3,17.139,-194.59,1.76,4,35,15.028
65,3,17.243,-194.59,1.76,4,35,15.028
65,3,17.331,-194.59,1.76,4,35,15.028
65,3,17.413,-194.59,1.76,4,35,15.024
