sp,attempt,t,servo_deg,pend_deg,mode,pwm,v_bus
55,3,0.584,4.39,3.69,5,6,0.000
55,3,0.719,-0.88,0.53,5,-54,0.000
55,3,0.847,-1.76,-0.53,5,-19,0.000
55,3,0.984,3.52,3.16,5,-54,0.000
55,3,1.127,3.69,3.69,5,54,0.000
55,3,1.285,-1.23,0.53,5,54,0.000
55,3,1.418,1.41,1.93,5,-54,0.000
55,3,1.557,4.75,4.22,5,54,0.000
55,3,1.684,0.70,2.11,5,54,0.000
55,3,1.810,-2.46,-0.53,5,33,0.000
55,3,1.965,2.29,2.64,5,54,0.000
55,3,2.136,2.99,3.52,5,-54,0.000
55,3,2.273,-1.58,0.53,5,54,0.000
55,3,2.411,1.05,1.93,5,-54,0.000
55,3,2.534,5.45,4.92,5,54,0.000
55,3,2.667,2.11,3.34,5,54,0.000
55,3,2.824,-1.05,1.05,5,10,0.000
55,3,2.953,3.52,3.69,5,-54,0.000
55,3,3.083,5.27,4.92,5,11,0.000
55,3,3.280,-0.53,1.58,5,54,0.000
55,3,3.408,2.11,2.81,5,54,0.000
55,3,3.532,4.75,4.75,5,-54,0.000
55,3,3.666,2.11,3.69,5,54,0.000
55,3,3.801,-0.88,1.41,5,-54,0.000
55,3,3.934,3.16,3.69,5,54,0.000
55,3,4.060,4.75,4.75,5,-20,0.000
55,3,4.205,0.53,2.81,5,54,0.000
55,3,4.364,-0.70,1.58,5,-1,0.000
55,3,4.500,4.39,4.39,5,-54,0.000
55,3,4.659,2.64,4.04,5,54,0.000
55,3,4.790,-1.41,1.23,5,-54,0.000
55,3,4.935,2.81,3.69,5,-54,0.000
55,3,5.073,5.45,5.27,5,-12,0.000
55,3,5.197,0.70,3.34,5,-54,0.000
55,3,5.345,-0.53,1.58,5,-19,0.000
55,3,5.477,3.69,4.22,5,54,0.000
55,3,5.702,0.35,2.99,5,54,0.000
55,3,5.869,0.18,1.93,5,-54,0.000
55,3,6.032,4.57,4.92,5,-54,0.000
55,3,6.166,2.11,4.04,5,-54,0.000
55,3,6.324,-0.70,2.29,5,17,0.000
55,3,6.473,5.10,5.27,5,54,0.000
55,3,6.625,-7.73,1.41,5,54,0.000
55,3,6.783,-26.02,-1.23,5,54,0.000
55,3,6.931,-50.98,10.90,5,-51,0.000
55,3,7.143,-34.45,116.19,5,4,0.000
55,3,7.282,-76.82,21.62,5,-48,0.000
55,3,7.426,-78.22,-6.33,5,-47,0.000
55,3,7.568,-15.82,89.65,5,-54,0.000
55,3,7.713,-9.32,74.36,5,54,0.000
55,3,7.844,-62.23,-24.61,5,-18,0.000
55,3,7.983,-64.16,0.35,5,-49,0.000
55,3,8.159,-14.41,126.39,5,-54,0.000
55,3,8.299,-26.37,77.34,5,54,0.000
55,3,8.433,-79.81,-34.28,5,-47,0.000
55,3,8.572,-73.30,-7.73,5,-48,0.000
55,3,8.716,-13.54,114.26,5,-54,0.000
55,3,8.862,-5.62,112.85,5,54,0.000
55,3,8.986,-76.82,-16.52,5,-48,0.000
55,3,9.108,-89.82,-40.60,5,-45,0.000
55,3,9.265,-45.35,84.73,5,-52,0.000
55,3,9.423,-28.12,138.69,5,53,0.000
55,3,9.561,-66.44,27.07,5,-24,0.000
55,3,9.732,-83.14,-38.50,5,-46,0.000
55,3,9.859,-40.43,55.37,5,-52,0.000
55,3,10.005,-4.39,133.42,5,-54,0.000
55,3,10.137,-27.95,62.93,5,54,0.000
55,3,10.260,-79.63,-42.72,5,-47,0.000
55,3,10.413,-77.52,-8.79,5,-47,0.000
55,3,10.543,-25.31,117.42,5,-54,0.000
55,3,10.671,-14.77,136.41,5,54,0.000
55,3,10.843,-76.11,-8.44,5,-48,0.000
55,3,10.967,-84.38,-50.10,5,-46,0.000
55,3,11.107,-51.33,43.77,5,-51,0.000
55,3,11.257,-11.07,142.56,5,-54,0.000
55,3,11.398,-24.43,82.44,5,54,0.000
55,3,11.565,-87.01,-50.45,5,-46,0.000
55,3,11.701,-83.50,-15.12,5,-46,0.000
55,3,11.825,-28.65,116.54,5,-53,0.000
55,3,11.956,-17.75,139.92,5,54,0.000
55,3,12.085,-56.07,37.44,5,1,0.000
55,3,12.213,-85.96,-49.22,5,-46,0.000
55,3,12.360,-72.95,2.64,5,-48,0.000
55,3,12.488,-18.63,125.16,5,-54,0.000
55,3,12.639,-10.20,123.57,5,54,14.840
55,3,12.782,-76.82,-20.57,5,-47,15.000
55,3,12.914,-84.55,-52.38,5,-46,15.024
55,3,13.055,-47.64,55.72,5,-51,15.012
55,3,13.193,-17.05,145.02,5,-54,14.968
55,3,13.335,-20.57,101.07,5,54,14.872
55,3,13.482,-85.61,-43.59,5,-46,15.020
55,3,13.626,-83.85,-28.30,5,-46,15.024
55,3,13.783,-26.02,109.51,5,54,14.972
55,3,13.920,-13.01,134.12,5,54,14.864
55,3,14.057,-66.27,11.78,5,-28,15.064
55,3,14.196,-84.55,-55.02,5,-46,15.020
55,3,14.336,-68.91,10.90,5,-48,15.020
55,3,14.461,-17.05,135.53,5,-54,14.964
55,3,14.605,-11.25,126.74,5,54,14.856
55,3,14.732,-76.29,-8.09,5,-43,15.028
55,3,14.887,-88.59,-48.52,5,-45,15.024
55,3,15.049,-36.39,89.30,5,-31,14.988
55,3,15.240,-17.58,144.32,5,54,14.884
55,3,15.386,-77.69,-7.38,5,-47,14.864
55,3,15.566,-84.73,-37.62,5,-46,15.024
55,3,15.739,-22.15,117.95,5,-54,14.964
55,3,15.882,-10.02,133.24,5,54,14.856
55,3,16.089,-82.62,-43.59,5,-47,15.012
55,3,16.275,-77.34,-10.02,5,-47,15.020
55,3,16.468,-14.94,146.07,5,-54,14.968
55,3,16.617,-24.79,84.55,5,54,14.876
55,3,16.779,-84.73,-50.62,5,-46,15.020
55,3,16.905,-82.44,-25.84,5,-47,15.024
55,3,17.052,-26.02,108.46,5,-54,14.968
55,3,17.191,-11.78,141.15,5,-54,14.852
55,3,17.315,-54.32,34.45,5,2,15.044
55,3,17.460,-85.96,-55.90,5,-46,15.020
55,3,17.614,-73.83,5.10,5,-48,15.020
55,3,17.753,-19.16,139.04,5,-54,14.968
55,3,17.903,-15.12,113.91,5,-54,14.856
55,3,18.045,-79.63,-23.73,5,-47,15.012
55,3,18.193,-84.55,-45.53,5,-46,15.020
55,3,18.335,-33.57,82.97,5,-52,14.996
55,3,18.494,-11.25,145.02,5,54,14.848
55,3,18.662,-62.40,20.39,5,-19,15.048
55,3,18.791,-87.54,-57.83,5,-46,15.020
55,3,18.923,-79.45,-5.27,5,-47,15.020
55,3,19.068,-22.68,135.18,5,-54,14.968
55,3,19.237,-16.88,113.73,5,-54,14.868
55,3,19.367,-80.33,-23.03,5,-47,15.012
55,3,19.494,-85.61,-58.53,5,-46,15.020
55,3,19.634,-58.01,34.63,5,-49,15.020
55,3,19.775,-15.47,146.78,5,-54,14.964
55,3,19.945,-16.00,86.48,4,-24,15.048
55,3,20.076,-56.43,-39.55,4,-23,15.048
55,3,20.203,-52.56,-42.36,4,65,14.792
55,3,20.363,-5.98,96.50,4,-66,14.816
55,3,20.511,-4.57,129.02,4,69,14.684
55,3,20.669,-102.66,-15.29,4,55,14.868
55,3,20.812,-159.78,-70.66,4,42,14.980
55,3,20.954,-198.98,23.20,4,15,15.052
55,3,21.093,-213.22,156.97,4,32,15.036
55,3,21.230,-243.10,142.73,4,28,15.044
55,3,21.402,-252.60,14.77,4,26,15.044
55,3,21.611,-196.70,-14.59,4,15,15.044
55,3,21.746,-87.72,87.36,4,58,14.768
55,3,21.884,-104.94,27.25,4,54,14.860
55,3,22.011,-132.36,-23.73,4,20,15.044
55,3,22.156,-116.19,63.10,4,52,14.852
55,3,22.310,-137.64,93.34,4,47,14.936
55,3,22.452,-217.27,9.84,4,32,15.040
55,3,22.592,-242.40,18.98,4,12,15.044
55,3,22.739,-229.57,95.80,4,30,15.040
55,3,22.888,-249.96,62.58,4,27,15.044
55,3,23.034,-224.65,35.86,4,30,15.036
55,3,23.165,-185.45,45.53,4,37,15.004
55,3,23.316,-165.59,34.45,4,41,14.980
55,3,23.457,-162.42,32.34,4,42,14.972
55,3,23.585,-166.47,46.76,4,41,14.984
55,3,23.715,-187.21,44.82,4,37,15.020
55,3,23.847,-205.49,45.18,4,34,15.032
55,3,24.001,-216.39,55.37,4,32,15.040
55,3,24.133,-223.59,47.99,4,31,15.036
55,3,24.274,-219.90,46.05,4,31,15.036
55,3,24.403,-211.29,48.52,4,33,15.032
55,3,24.535,-206.90,42.89,4,33,15.032
55,3,24.693,-200.39,43.59,4,34,15.028
55,3,24.834,-198.10,45.70,4,35,15.028
55,3,24.966,-200.39,43.95,4,34,15.024
55,3,25.094,-200.57,46.58,4,34,15.028
55,3,25.279,-202.50,45.88,4,34,15.028
55,3,25.418,-203.03,45.00,4,34,15.032
55,3,25.562,-203.03,45.88,4,34,15.032
55,3,25.700,-203.03,46.23,4,34,15.028
55,3,25.825,-203.03,45.70,4,34,15.032
55,3,25.977,-203.03,45.18,4,34,15.028
55,3,26.108,-203.03,45.70,4,34,15.032
55,3,26.239,-203.03,46.05,4,34,15.028
55,3,26.406,-203.03,45.70,4,34,15.032
55,3,26.531,-203.03,45.35,4,34,15.028
55,3,26.696,-203.03,45.53,4,34,15.028
55,3,26.826,-203.03,45.88,4,34,15.028
55,3,26.953,-203.03,45.70,4,34,15.032
55,3,27.121,-203.03,45.53,4,34,15.028
55,3,27.259,-203.03,45.70,4,34,15.032
55,3,27.391,-203.03,45.88,4,34,15.028
55,3,27.527,-203.03,45.70,4,34,15.028
55,3,27.653,-203.03,45.53,4,34,15.032
55,3,27.812,-203.03,45.70,4,34,15.032
55,3,27.944,-203.03,45.70,4,34,15.036
55,3,28.076,-203.03,45.70,4,34,15.028
55,3,28.262,-203.03,45.70,4,34,15.032
55,3,28.400,-203.03,45.70,4,34,15.032
55,3,28.573,-203.03,45.70,4,34,15.036
55,3,28.711,-203.03,45.70,4,34,15.032
55,3,28.852,-203.03,45.70,4,34,15.020
55,3,28.985,-203.03,45.70,4,34,15.032
55,3,29.117,-203.03,45.53,4,34,15.032
55,3,29.260,-203.03,45.70,4,34,15.032
55,3,29.411,-203.03,45.70,4,34,15.032
55,3,29.597,-203.20,45.70,4,34,15.032
55,3,29.735,-203.20,45.70,4,34,15.028
55,3,29.861,-203.20,45.70,4,34,15.028
55,3,29.998,-203.20,45.70,4,34,15.028
55,4,0.042,1.58,0.00,5,54,14.860
55,4,0.195,-27.95,-24.08,5,-53,14.864
55,4,0.347,-28.12,18.11,5,53,14.976
55,4,0.495,-18.81,37.27,5,-54,14.848
55,4,0.653,-57.30,-49.57,5,-5,15.044
55,4,0.817,-24.79,8.26,5,-54,14.964
55,4,0.962,20.92,56.43,5,24,14.848
55,4,1.104,-14.41,-56.07,5,-54,14.860
55,4,1.235,-28.83,-81.91,5,-53,14.968
55,4,1.400,5.62,30.06,5,-54,14.976
55,4,1.563,29.36,95.45,5,53,14.876
55,4,1.698,-17.58,-32.70,5,54,14.880
55,4,1.831,-47.64,-117.07,5,22,15.048
55,4,1.970,-62.75,-85.78,5,-50,14.996
55,4,2.166,-8.26,105.47,5,54,14.960
55,4,2.294,10.02,118.48,5,54,14.844
55,4,2.454,-31.99,-35.68,5,53,14.888
55,4,2.590,-47.81,-136.23,5,-27,15.048
55,4,2.748,-53.09,-143.09,4,23,15.044
55,4,2.880,-52.21,-43.77,4,23,15.044
55,4,3.014,-6.68,109.51,4,24,15.048
55,4,3.136,-4.75,133.42,4,69,14.668
55,4,3.274,-16.88,72.77,4,69,14.692
55,4,3.407,-115.14,-94.22,4,52,14.872
55,4,3.560,-128.85,-174.73,4,49,14.896
55,4,3.691,-131.84,-242.23,4,48,14.908
55,4,3.892,-110.57,-79.10,5,-42,15.044
55,4,4.027,-41.31,-91.06,5,-13,14.996
55,4,4.167,74.18,29.18,5,48,15.012
55,4,4.306,130.25,83.67,5,38,15.008
55,4,4.430,91.76,-11.25,5,45,14.980
55,4,4.586,49.22,-96.68,5,-15,14.880
55,4,4.736,35.33,-9.67,5,-53,14.984
55,4,4.878,49.75,100.90,5,-14,15.048
55,4,5.018,31.29,77.17,5,53,14.872
55,4,5.160,-53.97,-71.72,5,-51,15.048
55,4,5.319,-81.74,-100.90,5,-47,15.012
55,4,5.463,-51.33,33.05,5,-51,15.004
55,4,5.603,-35.68,124.63,5,-53,14.976
55,4,5.763,-23.03,83.32,5,54,14.840
55,4,5.893,-77.17,-80.16,5,-47,15.012
55,4,6.032,-68.38,-104.41,5,-49,15.004
55,4,6.168,-20.39,6.68,5,54,14.992
55,4,6.307,30.94,114.96,5,-33,14.976
55,4,6.442,59.06,87.19,5,50,14.880
55,4,6.591,12.66,-64.51,5,54,14.860
55,4,6.727,-4.22,-134.12,5,19,14.948
55,4,6.876,-26.02,-66.80,5,-54,14.964
55,4,7.017,26.72,93.52,5,-54,14.968
55,4,7.147,37.79,146.78,5,-53,14.976
55,4,7.360,48.52,59.94,5,-16,14.880
55,4,7.518,-27.77,-136.41,5,-53,14.860
55,4,7.667,-72.25,-130.60,5,-48,15.004
55,4,7.808,-76.11,-18.28,5,-47,15.028
55,4,7.937,-45.53,126.03,5,-52,14.980
55,4,8.118,-24.43,136.23,4,-24,15.044
55,4,8.260,-21.45,8.26,4,-24,15.044
55,4,8.394,-20.21,-120.59,4,-24,15.044
55,4,8.520,-1.23,-113.03,4,-69,14.788
55,4,8.650,68.56,8.26,4,-63,14.900
55,4,8.818,133.24,127.79,4,-48,15.012
55,4,8.952,133.59,130.43,4,-48,15.008
55,4,9.077,110.22,38.50,4,-22,15.044
55,4,9.223,55.72,-99.49,4,41,14.976
55,4,9.374,45.70,-96.68,4,-66,14.808
55,4,9.527,114.96,55.37,4,-52,14.984
55,4,9.663,128.32,122.52,4,-49,15.004
55,4,9.809,117.07,53.44,4,-52,14.980
55,4,9.978,68.91,-99.49,4,8,15.048
55,4,10.136,81.91,-63.28,4,-59,14.876
55,4,10.274,127.97,54.49,4,-49,15.000
55,4,10.420,81.56,20.74,4,4,15.052
55,4,10.563,23.38,-41.48,4,-69,14.772
55,4,10.690,48.34,29.18,4,-66,14.828
55,4,10.849,88.42,75.41,4,-58,14.924
55,4,10.982,95.80,-17.58,4,0,15.052
55,4,11.133,113.20,-78.40,4,-53,14.976
55,4,11.259,136.58,-21.97,4,-47,15.012
55,4,11.392,118.48,38.32,4,-51,14.980
55,4,11.579,54.49,7.73,4,41,15.008
55,4,11.710,-1.41,-36.91,4,-69,14.768
55,4,11.875,27.60,52.03,4,-68,14.788
55,4,12.017,58.01,67.85,4,38,14.980
55,4,12.169,40.78,-55.90,4,43,14.960
55,4,12.309,51.15,-72.60,4,-65,14.828
55,4,12.451,127.97,50.98,4,-49,15.004
55,4,12.604,126.39,56.07,4,-49,14.996
55,4,12.726,72.60,-43.24,4,21,15.048
55,4,12.860,66.44,-53.09,4,-63,14.856
55,4,12.985,121.47,47.81,4,-51,14.996
55,4,13.119,126.39,58.01,4,-49,15.000
55,4,13.245,84.73,-35.86,4,0,15.048
55,4,13.378,86.66,-50.45,4,-59,14.912
55,4,13.528,135.35,35.86,4,-20,15.044
55,4,13.679,81.74,-14.59,4,4,15.048
55,4,13.809,76.99,-0.35,4,-61,14.880
55,4,13.962,108.98,48.52,4,-23,15.048
55,4,14.098,91.76,-16.52,4,0,15.028
55,4,14.231,97.56,-36.03,4,-56,14.944
55,4,14.355,137.81,23.03,4,-20,15.044
55,4,14.482,104.06,-11.07,4,-23,15.048
55,4,14.621,100.90,3.34,4,-55,14.948
55,4,14.830,103.01,3.69,4,-23,15.044
55,4,15.015,105.12,-7.91,4,-54,14.956
55,4,15.284,99.84,-20.39,4,-55,15.048
55,4,15.422,118.83,13.18,4,-51,14.988
55,4,15.553,115.49,12.13,4,-22,15.044
55,4,15.688,93.16,-20.04,4,-57,14.928
55,4,15.824,122.17,26.72,4,-21,14.992
55,4,15.984,100.55,-13.01,4,-23,15.048
55,4,16.121,106.00,-7.03,4,-54,14.968
55,4,16.257,123.75,20.74,4,-21,15.048
55,4,16.383,97.56,-19.34,4,-56,14.948
55,4,16.508,115.14,9.84,4,-52,14.988
55,4,16.640,117.77,14.06,4,-22,15.044
55,4,16.772,95.62,-21.45,4,-56,14.936
55,4,16.903,121.47,19.86,4,-51,14.996
55,4,17.054,107.23,-2.81,4,-54,15.048
55,4,17.189,103.01,-11.07,4,-55,14.960
55,4,17.315,125.86,23.38,4,-21,15.044
55,4,17.441,101.78,-14.06,4,-23,15.048
55,4,17.585,110.39,0.70,4,-53,14.968
55,4,17.712,119.53,15.12,4,-22,15.048
55,4,17.840,97.56,-19.34,4,-56,14.928
55,4,17.993,124.81,22.85,4,-21,15.044
55,4,18.125,106.88,-5.62,4,-23,15.048
55,4,18.254,105.82,-7.91,4,-54,14.960
55,4,18.392,124.81,20.74,4,-21,15.048
55,4,18.530,100.19,-17.58,4,-55,14.948
55,4,18.666,120.59,14.94,4,-51,14.996
55,4,18.807,110.39,0.35,4,-22,15.044
55,4,18.961,108.81,-1.93,4,-54,14.964
55,4,19.089,122.69,17.93,4,-21,15.048
55,4,19.214,101.25,-16.35,4,-55,14.944
55,4,19.350,119.71,11.78,4,-52,14.988
55,4,19.486,113.91,4.22,4,-22,15.048
55,4,19.624,104.59,-8.61,4,-55,14.940
55,4,19.805,117.07,9.67,4,-22,15.048
55,4,19.975,109.86,-3.34,4,-53,14.964
55,4,20.107,122.52,15.12,4,-21,15.048
55,4,20.268,103.89,-12.30,4,-55,14.952
55,4,20.424,123.57,17.75,4,-21,15.048
55,4,20.574,102.48,-13.18,4,-55,14.948
55,4,20.728,121.99,15.82,4,-21,14.996
55,4,20.891,104.06,-12.66,4,-55,14.948
55,4,21.019,121.99,12.66,4,-21,15.036
55,4,21.154,110.22,-4.22,4,-53,15.044
55,4,21.290,115.14,2.64,4,-22,14.984
55,4,21.418,116.37,5.80,4,-22,15.048
55,4,21.553,111.80,-1.23,4,-53,14.972
55,4,21.695,116.02,4.92,4,-22,15.048
55,4,21.849,113.91,2.46,4,-22,15.048
55,4,21.980,112.15,1.23,4,-22,15.040
55,4,22.119,112.68,3.34,4,-22,15.044
55,4,22.267,107.75,-0.35,4,-54,14.972
55,4,22.431,107.23,2.99,4,-23,15.048
55,4,22.576,104.24,1.76,4,-23,15.044
55,4,22.712,103.36,2.81,4,-23,15.048
55,4,22.842,103.01,2.81,4,-23,15.044
55,4,22.973,102.66,1.58,4,-23,15.048
55,4,23.102,102.66,1.41,4,-23,15.024
55,4,23.242,102.66,2.11,4,-23,15.044
55,4,23.374,102.31,2.46,4,-23,15.048
55,4,23.529,102.31,1.93,4,-23,15.048
55,4,23.670,102.31,1.58,4,-23,15.048
55,4,23.812,102.31,1.93,4,-23,15.044
55,4,23.958,102.31,2.46,4,-23,15.048
55,4,24.085,102.13,2.11,4,-23,15.044
55,4,24.219,102.13,1.76,4,-23,15.044
55,4,24.371,102.13,1.93,4,-23,15.044
55,4,24.513,102.13,2.29,4,-23,15.044
55,4,24.642,102.13,2.11,4,-23,15.044
55,4,24.782,102.13,1.76,4,-23,15.044
55,4,24.918,102.13,1.76,4,-23,15.044
55,4,25.085,102.13,2.11,4,-23,15.044
55,4,25.217,102.13,2.11,4,-23,15.044
55,4,25.359,102.13,1.93,4,-23,15.040
55,4,25.490,102.13,1.93,4,-23,15.040
55,4,25.613,102.13,2.11,4,-23,15.044
55,4,25.738,101.95,2.11,4,-23,15.044
55,4,25.872,101.95,1.93,4,-23,15.044
55,4,26.009,101.95,1.93,4,-23,15.044
55,4,26.131,101.78,1.93,4,-23,15.044
55,4,26.283,101.60,2.11,4,-23,15.048
55,4,26.415,101.43,1.93,4,-23,15.040
55,4,26.559,101.43,1.93,4,-23,15.044
55,4,26.720,101.43,1.93,4,-23,15.044
55,4,26.884,101.25,1.93,4,-23,15.044
55,4,27.018,101.25,2.11,4,-23,15.044
55,4,27.163,101.25,2.11,4,-23,15.044
55,4,27.298,101.07,1.93,4,-23,15.048
55,4,27.554,101.07,2.11,4,-23,15.048
55,4,27.697,100.90,1.93,4,-23,15.044
55,4,27.830,100.90,1.93,4,-23,15.044
55,4,27.964,100.90,1.93,4,-23,15.044
55,4,28.092,100.90,1.93,4,-23,15.044
55,4,28.225,100.90,1.93,4,-23,15.044
55,4,28.372,100.90,2.11,4,-23,15.044
55,4,28.508,100.90,1.93,4,-23,15.040
55,4,28.659,100.90,1.93,4,-23,15.044
55,4,28.814,100.90,1.93,4,-23,15.044
55,4,28.981,100.90,1.93,4,-23,15.044
55,4,29.122,100.90,1.93,4,-23,15.044
55,4,29.270,100.72,1.93,4,-23,15.040
55,4,29.402,100.72,2.11,4,-23,15.044
55,4,29.598,100.72,1.93,4,-23,15.044
55,4,29.730,100.72,1.93,4,-23,15.040
55,4,29.885,100.72,1.93,4,-23,15.040
55,4,30.017,100.55,1.93,4,-23,15.044
55,5,0.038,-23.03,-19.86,5,24,14.860
55,5,0.228,-27.95,19.51,5,-53,14.976
55,5,0.383,-26.02,15.29,5,54,14.860
55,5,0.519,-56.78,-50.62,5,-50,15.000
55,5,0.684,-10.02,28.48,5,-54,14.980
55,5,0.834,14.41,47.99,5,54,14.852
55,5,0.996,-42.36,-75.06,5,36,15.008
55,5,1.142,-51.68,-55.90,5,-51,14.988
55,5,1.281,-3.69,75.94,5,54,14.960
55,5,1.419,2.29,80.68,5,54,14.856
55,5,1.541,-53.61,-39.55,5,3,15.048
55,5,1.683,-71.37,-99.49,5,-48,15.012
55,5,1.913,-7.56,77.87,5,54,14.964
55,5,2.047,7.56,102.13,5,54,14.852
55,5,2.187,-33.40,-15.82,5,53,14.896
55,5,2.326,-63.81,-113.73,5,-23,15.048
55,5,2.514,-66.09,-76.82,5,-49,15.008
55,5,2.645,0.53,96.50,5,-54,14.964
55,5,2.784,15.64,117.77,5,54,14.832
55,5,2.943,-21.97,5.80,5,-54,14.900
55,5,3.071,-72.60,-115.66,5,-45,15.024
55,5,3.251,-79.63,-78.75,5,-47,15.020
55,5,3.390,-18.28,80.33,5,-54,14.968
55,5,3.531,-0.88,126.74,5,54,14.844
55,5,3.657,-1.41,66.27,5,-54,14.852
55,5,3.802,-69.61,-82.27,5,-49,15.044
55,5,3.946,-74.18,-127.79,5,-48,15.012
55,5,4.111,-52.38,-26.54,5,-51,15.008
55,5,4.271,5.45,117.42,5,54,14.964
55,5,4.404,18.63,112.50,5,54,14.852
55,5,4.565,-59.94,-43.42,5,-11,15.048
55,5,4.693,-87.19,-124.81,5,-46,15.020
55,5,4.824,-97.03,-100.19,5,-44,15.028
55,5,4.971,-44.65,55.37,5,27,14.992
55,5,5.119,-29.00,130.08,5,-53,14.972
55,5,5.260,-15.64,77.17,5,-54,14.852
55,5,5.396,-76.99,-82.09,5,-47,15.012
55,5,5.529,-73.12,-122.87,5,-48,15.012
55,5,5.668,-56.60,-46.76,5,-50,14.988
55,5,5.836,11.43,112.15,5,-54,14.964
55,5,5.970,19.51,108.63,5,54,14.852
55,5,6.135,-66.27,-53.79,5,-28,15.048
55,5,6.284,-92.11,-124.10,5,-45,15.024
55,5,6.434,-99.84,-64.86,5,-43,15.036
55,5,6.586,-45.70,102.83,5,-52,14.980
55,5,6.715,-31.99,121.82,5,53,14.852
55,5,6.851,-44.47,26.54,5,32,15.000
55,5,6.979,-85.96,-97.38,5,-46,15.020
55,5,7.173,-71.02,-69.78,5,-43,15.012
55,5,7.345,5.80,103.01,5,-54,14.968
55,5,7.488,17.40,93.69,5,-54,14.852
55,5,7.622,-50.10,-44.82,5,35,15.016
55,5,7.761,-75.06,-122.87,5,-48,15.008
55,5,7.895,-84.55,-84.55,5,-46,15.024
55,5,8.040,-26.72,83.14,5,-54,14.976
55,5,8.171,-14.41,128.32,5,54,14.964
55,5,8.306,-10.55,63.46,5,54,14.860
55,5,8.446,-75.94,-93.52,5,-48,15.008
55,5,8.572,-75.41,-126.39,5,-48,15.012
55,5,8.720,-64.69,-53.26,5,-49,15.012
55,5,8.861,1.41,106.00,5,-54,14.968
55,5,8.992,15.29,123.93,5,54,14.836
55,5,9.123,-3.16,48.69,5,54,14.864
55,5,9.255,-80.86,-98.61,5,-47,15.012
55,5,9.414,-94.04,-118.83,5,-45,15.024
55,5,9.561,-57.48,22.68,5,-50,15.016
55,5,9.690,-33.93,121.64,5,-53,14.972
55,5,9.839,-17.40,101.25,5,-54,14.844
55,5,9.980,-76.11,-53.26,5,-48,15.000
55,5,10.112,-80.68,-120.94,5,-47,15.016
55,5,10.240,-74.18,-80.68,5,-48,15.016
55,5,10.383,-7.91,68.20,5,-54,14.972
55,5,10.612,13.89,93.34,5,-54,14.856
55,5,10.746,-57.13,-54.32,5,-50,15.052
55,5,10.880,-74.53,-131.84,5,-48,15.008
55,5,11.013,-79.45,-102.31,5,-47,15.016
55,5,11.135,-29.36,31.11,5,-53,14.996
55,5,11.283,-4.22,127.62,5,54,14.964
55,5,11.431,12.48,104.41,5,54,14.856
55,5,11.570,-58.53,-50.27,5,-50,15.052
55,5,11.752,-79.45,-136.23,5,-47,15.004
55,5,11.887,-82.27,-81.91,5,-47,15.024
55,5,12.060,-12.48,109.34,5,-54,14.964
55,5,12.199,5.62,131.66,5,54,14.844
55,5,12.382,-2.81,50.27,5,54,14.864
55,5,12.511,-75.94,-121.99,5,-48,15.008
55,5,12.655,-80.68,-130.08,5,-47,15.016
55,5,12.786,-68.38,-42.01,5,-49,15.024
55,5,12.921,-8.09,107.75,5,-54,14.964
55,5,13.101,11.95,131.31,5,54,14.844
55,5,13.240,-34.28,-6.68,5,53,14.912
55,5,13.377,-79.45,-120.94,5,-47,15.016
55,5,13.502,-88.42,-126.03,5,-46,15.020
55,5,13.644,-73.30,-26.02,5,-48,15.028
55,5,13.798,-22.50,119.00,5,-54,14.960
55,5,13.931,-2.29,122.52,5,-54,14.840
55,5,14.089,-49.40,-19.51,5,17,15.044
55,5,14.215,-77.17,-124.81,5,-47,15.016
55,5,14.352,-78.05,-119.71,5,-47,15.016
55,5,14.479,-46.58,-7.73,5,-52,15.012
55,5,14.611,-0.35,119.00,5,-54,14.964
55,5,14.751,15.64,125.86,5,-38,14.836
55,5,14.890,-12.13,27.60,5,54,14.888
55,5,15.050,-81.74,-122.34,5,-47,15.008
55,5,15.199,-93.69,-121.47,5,-45,15.000
55,5,15.357,-45.35,40.96,5,-52,14.996
55,5,15.487,-26.19,132.01,5,-54,14.964
55,5,15.644,-6.50,101.78,5,54,14.852
55,5,15.781,-65.92,-42.72,5,-49,15.048
55,5,15.939,-78.40,-129.38,5,-47,15.020
55,5,16.071,-75.94,-85.43,5,-48,15.020
55,5,16.256,-2.46,108.46,5,54,14.960
55,5,16.443,13.89,104.24,5,54,14.852
55,5,16.588,-62.05,-53.44,5,-18,15.048
55,5,16.723,-81.74,-128.85,5,-47,15.012
55,5,16.867,-89.82,-98.26,5,-45,15.028
55,5,17.005,-38.32,42.72,5,46,14.996
55,5,17.138,-18.81,129.90,5,-54,14.964
55,5,17.281,-4.04,88.59,5,54,14.840
55,5,17.413,-71.19,-66.44,5,-34,15.044
55,5,17.542,-77.52,-128.32,5,-47,15.016
55,5,17.683,-76.82,-91.93,5,-47,15.020
55,5,17.822,-14.94,56.78,5,-54,14.972
55,5,17.977,10.02,129.38,5,54,14.848
55,5,18.109,6.86,73.48,5,54,14.864
55,5,18.251,-73.12,-79.10,5,-46,15.028
55,5,18.389,-87.36,-129.55,5,-46,15.020
55,5,18.519,-90.18,-71.89,5,-45,15.028
55,5,18.646,-31.82,80.51,5,-53,14.976
55,5,18.786,-18.28,132.19,5,54,14.964
55,5,18.917,-8.61,74.18,5,54,14.856
55,5,19.055,-76.29,-84.55,5,-48,15.008
